ECO,SITE,STAND,HAB,HAB_ST,TREE.NO,TREE.SP,SAMPLE,Aphaenogaster_fulva,Aphaenogaster_mariae,Aphaenogaster_picea,Aphaenogaster_rudis,Aphaenogaster_tennesseensis,Brachymyrmex_depilis,Camponotus_americanus,Camponotus_caryae,Camponotus_chromaoides,Camponotus_nearctica,Camponotus_pennsylvanicus,Camponotus_subbarbatus,Colobopsis_impressa,Crematogaster_cerasi,Formica_palidefulva,Formica_subsericea,Lasius_americanus,Nylanderia_faisonensis,Prenolepis_imparis,Tapinoma_sessile,Temnothorax_curvispinosus,Temnothorax_longispinosus,Temnothorax_schaumii
NCTP,CA,N,X,CA_N_X,31,Red Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,31,Red Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,CA,N,X,CA_N_X,32,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,65,Sycamore,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,66,Tulip,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,67,Tulip,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,M,HU_L_M,68,Walnut,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
NCTP,HU,L,M,HU_L_M,68,Walnut,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,3,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,4,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,HU,L,X,HU_L_X,69,Beech,5,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,6,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,8,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,69,Beech,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,1,0,0,0,0,0,0,0,1,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,2,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,HU,L,X,HU_L_X,70,White Oak,3,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,2,0,0,0,0,1,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,5,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,1,0,0,0,0,0,0,4
NCTP,HU,L,X,HU_L_X,70,White Oak,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,1,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,8,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,1,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,70,White Oak,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,5,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,71,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,HU,L,X,HU_L_X,72,Red Oak,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,4,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
NCTP,HU,L,X,HU_L_X,72,Red Oak,12,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,73,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,HU,R,M,HU_R_M,74,Sycamore,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,74,Sycamore,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,M,HU_R_M,75,Sycamore,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
NCTP,HU,R,M,HU_R_M,76,White Oak,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,1
NCTP,HU,R,M,HU_R_M,76,White Oak,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,8,0,1,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,9,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,3,0,1,0,0
NCTP,HU,R,M,HU_R_M,76,White Oak,10,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,18,0,0,0,2
NCTP,HU,R,M,HU_R_M,76,White Oak,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,1
NCTP,HU,R,M,HU_R_M,76,White Oak,12,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,8,0,0,0,1
NCTP,HU,R,X,HU_R_X,77,Beech,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,3,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,77,Beech,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
NCTP,HU,R,X,HU_R_X,78,Maple,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,78,Maple,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,79,Red Oak,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NCTP,HU,R,X,HU_R_X,79,Red Oak,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
